# neig  =     1024
# vol   =  0.169793280E+05
# nspin, nspinor, nkpt, ncb, nvb =        1       1      64       4       4
#   ik    ic    iv    is         ec (eV)         ev (eV)        eig (eV)   abs(dipole)^2      Re(dipole)      Im(dipole)
     9     4     2     1  0.14035567E+02  0.38435577E+01  0.10192009E+02  0.99942717E-05 -0.76708819E-04 -0.31604410E-02
     9     4     3     1  0.14035567E+02 -0.25873338E+01  0.16622901E+02  0.16014967E-02 -0.35673668E-01 -0.18135219E-01
     9     4     4     1  0.14035567E+02 -0.55773881E+01  0.19612955E+02  0.63528446E-07 -0.24302295E-03 -0.66845299E-04
    10     1     1     1  0.76279362E+01  0.27461660E+01  0.48817702E+01  0.17770224E+02 -0.18689583E+00  0.42113292E+01
    10     1     2     1  0.76279362E+01  0.13196441E+01  0.63082921E+01  0.22541501E+00 -0.41339413E+00  0.23349583E+00
    10     1     3     1  0.76279362E+01 -0.18945847E+01  0.95225209E+01  0.28729396E-01  0.67353797E-01 -0.15554055E+00
    10     1     4     1  0.76279362E+01 -0.51421691E+01  0.12770105E+02  0.45625869E-01  0.17727965E+00  0.11915450E+00
    10     2     1     1  0.10737313E+02  0.27461660E+01  0.79911475E+01  0.52425039E-01  0.79456822E-01  0.21473624E+00
    10     2     2     1  0.10737313E+02  0.13196441E+01  0.94176694E+01  0.55653923E-01 -0.14450560E+00  0.18647267E+00
    10     2     3     1  0.10737313E+02 -0.18945847E+01  0.12631898E+02  0.27647712E-01  0.19987373E-02 -0.16626400E+00
    10     2     4     1  0.10737313E+02 -0.51421691E+01  0.15879482E+02  0.53135607E-02 -0.71510989E-01 -0.14132910E-01
    10     3     1     1  0.12307089E+02  0.27461660E+01  0.95609230E+01  0.44124434E-01 -0.14141420E+00  0.15532694E+00
    10     3     2     1  0.12307089E+02  0.13196441E+01  0.10987445E+02  0.11908262E+00  0.33947478E+00  0.61963633E-01
    10     3     3     1  0.12307089E+02 -0.18945847E+01  0.14201674E+02  0.21499177E-03 -0.13113486E-01  0.65595931E-02
    10     3     4     1  0.12307089E+02 -0.51421691E+01  0.17449258E+02  0.18546476E-04 -0.11067135E-02 -0.41619300E-02
    10     4     1     1  0.12477248E+02  0.27461660E+01  0.97310825E+01  0.10429665E+00  0.28668295E+00 -0.14869276E+00
    10     4     2     1  0.12477248E+02  0.13196441E+01  0.11157604E+02  0.23633046E+00 -0.41842173E+00 -0.24749488E+00
    10     4     3     1  0.12477248E+02 -0.18945847E+01  0.14371833E+02  0.19794189E-03  0.13978263E-01 -0.15968856E-02
    10     4     4     1  0.12477248E+02 -0.51421691E+01  0.17619417E+02  0.13942748E-01  0.82417674E-02 -0.11779143E+00
    11     1     1     1  0.67233756E+01  0.20133981E+01  0.47099775E+01  0.74931166E-08  0.57252743E-05  0.86373247E-04
    11     1     2     1  0.67233756E+01  0.20132851E+01  0.47100905E+01  0.41759008E+00 -0.91888640E-01  0.63964565E+00
    11     1     3     1  0.67233756E+01 -0.35111229E+01  0.10234498E+02  0.90078211E-01 -0.25350282E+00 -0.16066902E+00
    11     1     4     1  0.67233756E+01 -0.35268707E+01  0.10250246E+02  0.90066540E-01  0.49710700E-01 -0.29596518E+00
    11     2     1     1  0.67238690E+01  0.20133981E+01  0.47104709E+01  0.13063673E-06 -0.25764433E-03  0.25348792E-03
    11     2     2     1  0.67238690E+01  0.20132851E+01  0.47105839E+01  0.20177041E+02 -0.38984781E+01 -0.22313470E+01
    11     2     3     1  0.67238690E+01 -0.35111229E+01  0.10234992E+02  0.91746390E-01 -0.18025579E+00 -0.24342194E+00
    11     2     4     1  0.67238690E+01 -0.35268707E+01  0.10250740E+02  0.88423639E-01 -0.15158037E+00  0.25582618E+00
    11     3     1     1  0.17162728E+02  0.20133981E+01  0.15149330E+02  0.31345347E-01 -0.11450916E+00  0.13502962E+00
    11     3     2     1  0.17162728E+02  0.20132851E+01  0.15149443E+02  0.32615630E-02 -0.55166207E-01 -0.14773376E-01
    11     3     3     1  0.17162728E+02 -0.35111229E+01  0.20673851E+02  0.29572559E-04  0.37053121E-02  0.39803544E-02
    11     3     4     1  0.17162728E+02 -0.35268707E+01  0.20689599E+02  0.28706251E-04  0.72994947E-03 -0.53078644E-02
    11     4     1     1  0.17163281E+02  0.20133981E+01  0.15149883E+02  0.32616271E-02  0.55258107E-01  0.14428051E-01
    11     4     2     1  0.17163281E+02  0.20132851E+01  0.15149996E+02  0.31344458E-01 -0.32749358E-01 -0.17398833E+00
    11     4     3     1  0.17163281E+02 -0.35111229E+01  0.20674404E+02  0.28037896E-03 -0.60254079E-02  0.15622849E-01
    11     4     4     1  0.17163281E+02 -0.35268707E+01  0.20690151E+02  0.27949186E-03  0.15889803E-01 -0.51967329E-02
    12     1     1     1  0.76274891E+01  0.27468992E+01  0.48805899E+01  0.17712305E+02 -0.34143618E+01  0.24605768E+01
    12     1     2     1  0.76274891E+01  0.13220200E+01  0.63054691E+01  0.24714873E+00 -0.36773369E+00  0.33454546E+00
    12     1     3     1  0.76274891E+01 -0.19002979E+01  0.95277870E+01  0.30504839E-01  0.16635648E+00  0.53201133E-01
    12     1     4     1  0.76274891E+01 -0.51406726E+01  0.12768162E+02  0.44795240E-01  0.78836184E-01 -0.19641817E+00
    12     2     1     1  0.10738137E+02  0.27468992E+01  0.79912378E+01  0.50152327E-01 -0.21019998E+00 -0.77254733E-01
    12     2     2     1  0.10738137E+02  0.13220200E+01  0.94161170E+01  0.57095054E-01 -0.23210648E+00 -0.56759450E-01
    12     2     3     1  0.10738137E+02 -0.19002979E+01  0.12638435E+02  0.27547866E-01  0.46271740E-01  0.15939508E+00
    12     2     4     1  0.10738137E+02 -0.51406726E+01  0.15878810E+02  0.53454229E-02 -0.71501002E-01  0.15265305E-01
    12     3     1     1  0.12321661E+02  0.27468992E+01  0.95747616E+01  0.46584681E-01  0.20351161E+00 -0.71886745E-01
    12     3     2     1  0.12321661E+02  0.13220200E+01  0.10999641E+02  0.12005361E+00 -0.31157075E+00  0.15158256E+00
    12     3     3     1  0.12321661E+02 -0.19002979E+01  0.14221959E+02  0.17552888E-03  0.10943264E-01  0.74681899E-02
    12     3     4     1  0.12321661E+02 -0.51406726E+01  0.17462333E+02  0.18049416E-04  0.27101999E-02 -0.32717324E-02
    12     4     1     1  0.12486164E+02  0.27468992E+01  0.97392652E+01  0.10800431E+00  0.16584801E+00  0.28372302E+00
    12     4     2     1  0.12486164E+02  0.13220200E+01  0.11164144E+02  0.23682647E+00 -0.29156207E+00 -0.38963834E+00
    12     4     3     1  0.12486164E+02 -0.19002979E+01  0.14386462E+02  0.15394155E-03 -0.48923596E-02  0.11402033E-01
    12     4     4     1  0.12486164E+02 -0.51406726E+01  0.17626837E+02  0.13914946E-01 -0.10473565E+00 -0.54271444E-01
    13     1     1     1  0.82968957E+01  0.43514123E+01  0.39454833E+01  0.27674273E+02  0.46715036E+01  0.24189518E+01
    13     1     2     1  0.82968957E+01  0.43466139E+01  0.39502818E+01  0.16296891E-06 -0.33361560E-03 -0.22730935E-03
    13     1     3     1  0.82968957E+01  0.88281353E+00  0.74140821E+01  0.29256149E-01 -0.13808050E+00 -0.10094515E+00
    13     1     4     1  0.82968957E+01 -0.73376599E+01  0.15634556E+02  0.64501162E-02  0.49902571E-01  0.62927337E-01
    13     2     1     1  0.98831234E+01  0.43514123E+01  0.55317111E+01  0.52838279E+00 -0.71581109E+00 -0.12648032E+00
    13     2     2     1  0.98831234E+01  0.43466139E+01  0.55365095E+01  0.50909692E+01  0.20694143E+01 -0.89916266E+00
    13     2     3     1  0.98831234E+01  0.88281353E+00  0.90003099E+01  0.82738334E-04  0.85747277E-02  0.30351902E-02
    13     2     4     1  0.98831234E+01 -0.73376599E+01  0.17220783E+02  0.39249482E-02 -0.51664953E-01 -0.35435586E-01
    13     3     1     1  0.98869910E+01  0.43514123E+01  0.55355787E+01  0.51418465E+01  0.93947058E+00 -0.20637930E+01
    13     3     2     1  0.98869910E+01  0.43466139E+01  0.55403772E+01  0.52314317E+00 -0.11396725E+00 -0.71425110E+00
    13     3     3     1  0.98869910E+01  0.88281353E+00  0.90041775E+01  0.80472465E-03 -0.15554882E-01  0.23722780E-01
    13     3     4     1  0.98869910E+01 -0.73376599E+01  0.17224651E+02  0.38180160E-01  0.14697782E+00 -0.12875434E+00
    13     4     1     1  0.13565903E+02  0.43514123E+01  0.92144908E+01  0.24633451E+00 -0.56941990E-01 -0.49304373E+00
    13     4     2     1  0.13565903E+02  0.43466139E+01  0.92192893E+01  0.28592531E-08 -0.22152581E-04  0.48667405E-04
    13     4     3     1  0.13565903E+02  0.88281353E+00  0.12683090E+02  0.36887030E-01  0.75814053E-02 -0.19191027E+00
    13     4     4     1  0.13565903E+02 -0.73376599E+01  0.20903563E+02  0.21583563E-03 -0.46458994E-02  0.13937405E-01
